transcript gene 001_5d234 002_embABC 003_rootABC 004_15d124 005_leafABC 006_inf2FGH 007_nodABC 008_inf1ABC
MLOC_25414.1 MLOC_25414 0.278453 0.253531 0.720356 0.38865 0.362886 0.608602 0.875754 0.197381
MLOC_25425 MLOC_25425 1.29478 1.16087 1.21213 1.21916 0.400828 2.91364 0.642637 2.82395
MLOC_25430.1 MLOC_25430 8.38006 6.79257 3.4048 12.9123 3.17719 13.6618 18.7598 7.45782
MLOC_25433 MLOC_25433 4.0851 3.96887 3.85696 3.15613 1.83013 6.68477 2.74896 4.15339
MLOC_25435 MLOC_25435 5.55746 1.73217 1.39891 0.520681 29.2062 7.15147 126.611 5.62427
MLOC_25453.1 MLOC_25453 0.0595373 8.10357 7.88582 0.36454 0.921104 0.774591 18.5159 1.31222
MLOC_25456 MLOC_25456 14.7371 11.6773 10.8442 24.9753 9.00129 19.284 8.3289 13.8972
MLOC_25457.1 MLOC_25457 2.71538 1.50461 1.55838 4.16002 2.23145 6.45169 6.40697 4.0368
MLOC_25460 MLOC_25460 9.3528 9.66343 6.62113 3.02043 3.75739 31.371 2.33577 16.7126
MLOC_25477.1 MLOC_25477 0.563821 0.404949 1.63299 0.396757 0.738537 0.731831 0.355945 0.207135
MLOC_25479.1 MLOC_25479 2.8677 1.10171 1.09649 1.62121 1.97399 7.16822 3.76312 4.44878
MLOC_25495.1 MLOC_25495 0.27776 0.290304 0.496738 0.171361 0.803126 1.15548 1.92352 0.357735
MLOC_25507 MLOC_25507 10.3965 7.95117 14.1185 2.78452 2.39552 2.33535 47.9892 2.30305
MLOC_25517 MLOC_25517 9.16509 5.53085 5.26639 41.1655 4.16221 9.58665 2.89182 5.0704
MLOC_25521.1 MLOC_25521 0.465224 0.543123 0.762666 0.494645 0 0.47616 1.84684 0.332415
MLOC_25536.1 MLOC_25536 1.50706 0.382297 0.160627 0.6934 0.455649 0.935036 17.5492 0.383649
MLOC_25537 MLOC_25537 5.03856 3.73405 2.786 0.780261 2.6086 12.3516 14.3766 10.4666
MLOC_25539.1 MLOC_25539 4.66838 3.30982 2.88011 1.02041 0.95169 18.3686 1.6923 11.0248
MLOC_25542.1 MLOC_25542 0 6.53607 2.02871 0 0 0 0 0
MLOC_25543.1 MLOC_25543 0.394803 0.284246 0.306663 1.50887 0.176367 0.769769 0.518067 0.487122
MLOC_2556 MLOC_2556 8.60236 6.91107 6.97017 9.78879 9.55041 12.8123 17.6593 9.63386
MLOC_25577 MLOC_25577 13.23 12.1845 18.9679 7.55084 11.0833 22.0917 33.3863 16.4257
MLOC_25582.1 MLOC_25582 37.9403 31.395 31.7285 48.0099 21.6192 68.9798 75.5797 45.5403
MLOC_25585.1 MLOC_25585 0.0829487 0.226777 0.360097 0 0.168711 0 1.07182 0.0818173
MLOC_25595 MLOC_25595 0 4.69405 42.7656 0.184913 3.34225 0 0 0
MLOC_256 MLOC_256 0.167701 0.0858831 6.8108 68.0458 0 0.0941533 0.0455283 0
MLOC_25601 MLOC_25601 108.653 78.3225 134.446 44.6441 75.147 114.348 304.411 71.8468
MLOC_25602 MLOC_25602 17.6285 38.3065 71.1219 11.5221 25.196 12.6148 172.512 15.1358
MLOC_25603.1 MLOC_25603 1.21668 0.631069 0.3942 0.940477 0.60045 1.32055 4.29314 0.83902
MLOC_25626.1 MLOC_25626 11.4324 0 0 10.4269 0 0 0 0
MLOC_25632 MLOC_25632 0.134813 0.123349 0.908331 0.334632 0.3884 0.13271 3.57437 0.458633
MLOC_25633.1 MLOC_25633 1.90434 0.810042 0.767306 3.29069 0.380513 6.37365 0.0667779 3.66162
MLOC_25651.1 MLOC_25651 0.0463885 0.702719 2.1685 0.677317 4.1458 0 2.89566 0.0121791
MLOC_25672.1 MLOC_25672 0.377775 4.25593 1338.98 0 2.3055 0.103901 0.121926 0.379844
MLOC_25675.1 MLOC_25675 0 0 0 1.97312 0 0 0 0
MLOC_25676 MLOC_25676 13.1843 12.5903 24.9869 22.5666 10.3339 15.8393 77.546 10.0618
MLOC_25677.1 MLOC_25677 0 0.284674 0.433888 0 0.345574 0 0.584791 0.0697501
MLOC_25678.1 MLOC_25678 71.9 2.45453 32.0478 40.7331 13.9107 0.0941001 428.585 0.0313357
MLOC_25679.1 MLOC_25679 0.414778 0.217638 0.733493 1.23661 0.283471 0.261723 0.453217 0.594977
MLOC_25684.1 MLOC_25684 0 1.26841 279.617 0 0 0.421836 0 1.34598
MLOC_25686 MLOC_25686 287.458 304.188 420.055 184.412 83.9783 88.109 769.146 98.3748
MLOC_25688.3 MLOC_25688 0.676595 0.0299253 0.136091 0.617033 0.27892 0.0651388 1.51078 0.0972862
MLOC_25695 MLOC_25695 3.75425 0.137334 0.128612 0.3414 0 2.19497 0.0353968 1.22337
MLOC_25696 MLOC_25696 8.16777 42.3672 29.0777 4.84907 13.7373 32.746 6.40935 54.7471
MLOC_25698 MLOC_25698 51.7535 151.286 128.098 27.8116 63.4697 47.419 255 62.917
MLOC_25701 MLOC_25701 25.7522 15.3157 8.95994 44.8373 41.1855 16.0638 164.49 9.44409
MLOC_25702.1 MLOC_25702 0.68052 0.231173 1.24391 0.923734 1.44786 0.930022 2.86047 0.837519
MLOC_25706.1 MLOC_25706 0.216022 0 0 0 0 0.348365 0.0579195 0
MLOC_25708 MLOC_25708 4.53346 4.9708 10.8984 0.874002 2.44759 0.191534 2.5774 0.220246
MLOC_2573.1 MLOC_2573 0.0833232 0.655444 1.8115 0.487466 0.725203 0.769629 2.71855 0.500374
MLOC_25731.1 MLOC_25731 1.53083 0.710472 0.309928 0 0 0.371638 0.0459696 0.128946
MLOC_25747.1 MLOC_25747 0.681703 0.227885 0.729415 0.860337 0.469651 1.10528 0.509422 0.373891
MLOC_2575.1 MLOC_2575 65.385 37.0532 57.5146 52.4591 30.0933 32.214 70.8589 21.6549
MLOC_25761.1 MLOC_25761 0.728994 0.343897 0.495807 0.630967 0.284475 2.65753 0.676963 0.948939
MLOC_25763 MLOC_25763 0.0398187 15.2472 17.9225 0 16.6954 0 0.309483 0.0367523
MLOC_25773.1 MLOC_25773 3.75245 25.6441 42.0433 0.211445 6.94643 0.200075 22.9185 0.464896
MLOC_25774.1 MLOC_25774 12.0019 13.0683 43.0632 12.8018 53.2899 9.90452 133.034 20.2323
MLOC_25780 MLOC_25780 9.56842 7.41664 11.6804 13.0072 5.66333 17.1842 19.7445 9.22908
MLOC_25781 MLOC_25781 0.736284 0.939176 1.3564 0.553894 0.648111 1.44554 9.01341 1.46783
MLOC_25784 MLOC_25784 0.194422 0.350026 0.876701 0.296628 32.2154 0.11034 2.89397 0.0655227
MLOC_25787.1 MLOC_25787 0 0.259724 2.79813 0 1.04581 0.0325871 7.8595 0.0244162
MLOC_25790.1 MLOC_25790 12.114 0 0 0.367849 0 0.16811 0 0
MLOC_25793.1 MLOC_25793 0.314881 0.249903 0.741835 0.219365 0.49782 0.721448 0.884278 0.442565
MLOC_25801 MLOC_25801 38.6423 20.2911 27.9519 97.553 25.6976 82.8321 85.4932 51.7716
MLOC_25808.1 MLOC_25808 15.9057 0 0.0913122 1.91071 0 0 0 0
MLOC_25812.1 MLOC_25812 0.15731 0.204061 0.250254 0.424955 0.187854 0.590126 0.25792 0.195799
MLOC_25818.1 MLOC_25818 0.115744 0 0 5.2744 0 0 0 0
MLOC_25824 MLOC_25824 0 1.57156 55.3331 1.07038 24.2443 1.93278 0 0.417916
MLOC_25825 MLOC_25825 0 1.80011 2.12678 0.329642 0.103097 0 0.924694 0
MLOC_25833 MLOC_25833 18.981 29.3211 64.0057 19.6587 36.0912 3.082 539.228 1.3957
MLOC_25835.1 MLOC_25835 0 0.0740332 0 0 0 0 0.208611 0
MLOC_25837.1 MLOC_25837 0.274235 0 0 0 0 0 1.08201 0
MLOC_2584 MLOC_2584 583.806 324.493 645.258 251.642 298.547 705.271 1022.03 607.755
MLOC_25846.1 MLOC_25846 2.66953 0 0 11.2071 0 0 0.763935 0.082636
MLOC_25856 MLOC_25856 8.17624 21.0903 15.5296 1.36131 3.62876 32.4313 14.2552 34.7771
MLOC_25873 MLOC_25873 3.84224 8.3093 3.35548 0.972355 7.50028 7.00212 4.32056 8.7985
MLOC_25875.1 MLOC_25875 2.84492 27.5708 26.9854 0.132884 2.2847 0.199937 11.0042 0.232947
MLOC_25879 MLOC_25879 5.44846 5.0207 1.72164 2.61276 17.9075 3.26752 26.2432 3.60216
MLOC_25883 MLOC_25883 0.143961 2.1461 13.0856 0 0 0 0.220948 0
MLOC_25884 MLOC_25884 20.6183 25.0124 15.8368 14.5376 3.75087 16.9427 8.77935 14.4398
MLOC_25886.1 MLOC_25886 23.4821 14.5772 15.2108 12.172 4.6912 50.4144 15.6651 46.2124
MLOC_25888.1 MLOC_25888 0.218719 0.192777 0.369396 0.533749 0.611868 0.642145 1.08533 0.223118
MLOC_25893 MLOC_25893 1.39459 102.773 179.177 1.21802 94.7966 3.63394 173.89 6.79078
MLOC_259.2 MLOC_259 2.46492 2.24554 1.11927 0.759113 2.18231 2.37667 6.20855 2.06841
MLOC_25901 MLOC_25901 1.05812 3.68946 9.11239 9.42396 2.21914 0.579591 39.7994 1.74008
MLOC_25902.1 MLOC_25902 0.728497 0.438535 0.834415 0.903634 0.686229 1.49348 0.948569 0.306229
MLOC_25903 MLOC_25903 67.4521 50.4859 12.14 20.4247 3.15911 5.73271 4.90862 3.5274
MLOC_25906.3 MLOC_25906 22.4648 16.9647 24.1036 34.3777 20.2395 49.3453 57.2533 23.9474
MLOC_2594.1 MLOC_2594 20.5567 11.6837 10.3907 17.2909 9.8762 22.7201 54.4609 13.4538
MLOC_25947 MLOC_25947 14.9881 28.8072 57.7001 28.2508 27.4369 25.6498 162.935 15.3276
MLOC_25950.1 MLOC_25950 0.898373 1.91027 0.655197 5.11899 0.565204 0.186995 0.0166727 0.296151
MLOC_2597 MLOC_2597 12.4158 7.92148 11.2685 28.8876 7.01756 5.55821 20.9047 11.2965
MLOC_25978.1 MLOC_25978 0 2.43926 1.55893 0 0 0 0.101027 0
MLOC_25990.1 MLOC_25990 1.3839 0.088553 14.7901 252.758 1.56049 2.24962 0.476876 0.0781719
MLOC_26015.1 MLOC_26015 0.700691 0.304779 2.10862 0.672983 0.335929 1.217 1.74612 0.380239
MLOC_26026 MLOC_26026 5.32812 4.13332 4.04964 1.6639 1.35987 2.98665 35.2455 3.19568
MLOC_26028 MLOC_26028 121.214 116.828 154.131 64.368 69.704 180.44 217.947 107.784
MLOC_26029.3 MLOC_26029 3.04275 3.18797 5.50722 4.4987 4.75105 3.41738 25.7729 3.08111
MLOC_2603.1 MLOC_2603 12.9238 8.28688 10.5572 11.6342 5.4996 15.0215 12.0909 10.3571
MLOC_26032.1 MLOC_26032 0.391601 0.11925 0 1.27969 0.730023 0.816184 0.579275 0.164364
MLOC_26037.1 MLOC_26037 1.50802 0.756026 0.453554 0.812843 1.00152 1.66422 3.96783 1.12001
MLOC_26046 MLOC_26046 0 0 0 107.639 0 0 0 0
MLOC_26071.3 MLOC_26071 1.5399 1.34926 1.07347 0.594827 0.246372 2.46728 0.505612 2.04481
MLOC_26081.1 MLOC_26081 0 0 0 0 0 0.63236 0 0
MLOC_26085 MLOC_26085 2.13453 5.41111 4.43508 3.04335 1.55913 2.0791 3.49683 2.926
MLOC_26102 MLOC_26102 0.798589 0.737665 1.33962 1.19903 0.909323 1.09275 9.62294 1.00904
MLOC_26103 MLOC_26103 7.16263 14.5927 39.2167 11.2114 16.4472 15.1434 114.074 14.6419
MLOC_26105.2 MLOC_26105 2.97767 1.783 1.7203 0.939024 0.383918 5.9001 0.855106 7.19243
MLOC_26106.1 MLOC_26106 2.05264 0.590959 1.62441 5.61258 0.870538 0.449434 2.76628 0.209732
MLOC_26110.1 MLOC_26110 68.5751 84.397 109.531 33.2335 45.2422 58.235 308.719 46.1972
MLOC_26114 MLOC_26114 0.511589 3.58394 6.17847 0.302901 5.69044 0.726317 34.5299 0.617256
MLOC_2612 MLOC_2612 3.14994 0 0.117324 322.806 0.0846413 0 0.0165604 0.0980809
MLOC_26121.1 MLOC_26121 2.45796 4.03043 3.37388 12.4607 4.30187 15.4902 18.7653 8.32686
MLOC_26129 MLOC_26129 1.3647 2.96802 11.015 1.18002 1.76668 0 27.031 0
MLOC_26130.1 MLOC_26130 0.285246 1.22734 0.260309 0 0.403321 0.932763 0.439943 0.394865
MLOC_26137.1 MLOC_26137 0.0600859 0.0270205 0.129783 0 0.0479529 0.0239577 0.255306 0
MLOC_26140.1 MLOC_26140 1.00044 0.830169 0.670638 0.853738 0.840664 5.51246 2.16981 3.4032
MLOC_26151.1 MLOC_26151 0 0.355924 1.2622 0 0.442483 0 0 0
MLOC_2616 MLOC_2616 9.7774 6.71568 8.84229 8.51298 3.80023 5.99526 36.2379 5.11554
MLOC_26166.1 MLOC_26166 0.459489 0.627247 0.995211 4.00734 2.13064 6.00477 5.0775 2.09932
MLOC_26177.1 MLOC_26177 2.20168 0.18751 0.536707 2.76159 0.270313 0.630941 8.3203 0.921178
MLOC_26187 MLOC_26187 16.9702 18.9885 26.1202 9.28192 7.94135 13.0591 35.2774 15.1599
MLOC_2619.1 MLOC_2619 0.628153 0.135663 0.385309 37.2373 0 0.037214 0.0488532 0
MLOC_26190 MLOC_26190 52.2929 44.7018 62.6495 24.5881 18.0507 77.0528 115.278 51.7426
MLOC_26193.1 MLOC_26193 0.0530636 0 0 0.958234 0 0 0 0
MLOC_26195.1 MLOC_26195 1.85543 0.880935 1.3672 0.874396 0.790535 2.11951 2.76192 1.15291
MLOC_26199 MLOC_26199 20.8479 28.98 36.938 41.9493 36.5373 8.09518 88.2104 6.93093
MLOC_262.1 MLOC_262 0.226767 0.128867 0.234861 0.40106 0.198294 0.379382 0.0914199 0.0993278
MLOC_26211 MLOC_26211 0.738726 0.975152 0.184613 0.113794 3.6709 0.43507 0.313105 0.146173
MLOC_26218 MLOC_26218 3.35762 3.53482 6.20131 4.88992 5.588 4.62298 19.6792 3.54673
MLOC_2623.1 MLOC_2623 0.61391 0.977789 0.292631 2.05668 0 3.57854 0.386415 1.99119
MLOC_26231.1 MLOC_26231 0.0677911 0.0617463 0.708259 0.167979 1.77529 0 0.366853 0.308688
MLOC_26232.1 MLOC_26232 1.42805 0.381608 0.850784 3.70036 1.42492 3.19944 1.50427 1.1581
MLOC_26247.1 MLOC_26247 0.689966 0 0 0 0 0.431613 0 0
MLOC_26248.1 MLOC_26248 14.2854 10.5938 13.3537 13.4682 11.9496 17.9352 36.5287 12.6557
MLOC_26251.1 MLOC_26251 0.161973 0.55987 0.903818 2.16509 0.63258 2.44273 2.61884 0.694781
MLOC_26264.1 MLOC_26264 0.412208 0.332652 0.240678 0.507527 0.650286 0.785269 0.619255 0.524167
MLOC_26274.1 MLOC_26274 3.72064 1.6345 2.77917 4.5252 1.69501 5.89112 2.57101 4.23054
MLOC_26279.1 MLOC_26279 0.269927 0.634108 0.207179 0.353956 0.178005 0.251859 0.200224 0.225211
MLOC_26281 MLOC_26281 6.99205 3.12689 6.373 5.29382 3.50916 12.421 1.11501 9.93609
MLOC_26287.1 MLOC_26287 1.89124 2.24602 1.70066 3.12553 3.23461 7.10318 8.87128 2.8235
MLOC_26313.5 MLOC_26313 1.95645 1.00822 0.536912 1.05418 0.40862 2.19191 0.515825 1.74647
MLOC_26318.1 MLOC_26318 6.28728 6.61204 7.57997 3.71724 4.8467 10.0568 9.74593 10.7742
MLOC_2632.1 MLOC_2632 5.37784 4.62629 1.89424 12.8294 3.47792 16.9391 4.20937 4.93854
MLOC_26320 MLOC_26320 41.995 35.7127 24.4104 65.8979 31.6815 72.5751 54.1176 56.5797
MLOC_26329 MLOC_26329 2.27352 1.16074 0.654077 0.363036 1.21954 0.938925 14.1339 0.692364
MLOC_2633.1 MLOC_2633 0.0647197 0 0 45.2099 0 0 0 0
MLOC_26339.1 MLOC_26339 87.6769 84.0293 137.926 197.239 79.5969 65.2748 361.966 42.0959
MLOC_26340 MLOC_26340 21.0397 58.7952 46.6083 8.93402 19.8894 9.42954 103.004 10.0777
MLOC_26341.1 MLOC_26341 1.58242 13.5166 8.7102 0.527896 6.21948 0.372919 23.6454 0.279777
MLOC_26351.1 MLOC_26351 0.158854 0.0672515 0.191384 0.222105 0.186779 0.530137 0.217853 0.10314
MLOC_26352 MLOC_26352 140 219.712 140.385 50.8099 89.0569 74.366 224.47 129.113
MLOC_26357 MLOC_26357 2.17252 1.19353 1.71392 0 1.87314 1.55231 1.2237 0.908946
MLOC_26365.1 MLOC_26365 0.768577 0.781859 0.664687 0.371815 0.157358 3.09033 0.0322715 2.65444
MLOC_26370.1 MLOC_26370 4.04971 14.5027 12.5175 4.08233 8.72354 8.04422 51.4416 3.92527
MLOC_26374.1 MLOC_26374 15.0851 9.67535 5.7946 16.9722 14.5476 18.8645 77.1469 12.952
MLOC_26380 MLOC_26380 2.98468 3.05326 8.25697 2.18625 1.68383 5.21742 20.9344 3.60599
MLOC_26389.1 MLOC_26389 1.12711 0.40303 0.683028 0.754193 0.358562 1.13685 3.5023 0.943765
MLOC_26391.2 MLOC_26391 0 3.39676 2.05245 0.208389 0.0350816 0 0 0.0379759
MLOC_26394.1 MLOC_26394 7.11684 10.3586 13.1941 13.3217 11.2136 17.273 30.6232 12.03
MLOC_26396.1 MLOC_26396 0.227832 0.26491 0.319822 0.583935 0.121014 0.21417 0.532025 0.243343
MLOC_264 MLOC_264 8.57828 12.5723 11.7103 6.12169 2.79581 10.4617 2.32183 15.5472
MLOC_26407 MLOC_26407 66.7993 39.6925 39.5514 26.3754 12.5529 94.0059 64.0777 64.4187
MLOC_26410.1 MLOC_26410 0.208447 0.0405801 0.593579 0.38145 0.536804 0.299255 0.328264 0.107479
MLOC_26417.2 MLOC_26417 2.6021 0 0 0.348717 0 0 0 0
MLOC_2642.1 MLOC_2642 78.7153 159.689 141.909 67.0297 50.5156 50.5592 253.592 56.837
MLOC_26429.1 MLOC_26429 3.07086 0.151971 0 14.9309 0 0.0685977 0.332767 0
MLOC_2643.1 MLOC_2643 2.46321 1250.68 662.591 94.2885 114.922 178.952 1.20258 584.604
MLOC_26433.1 MLOC_26433 5.68625 3.21453 2.73628 5.51731 3.78174 18.8495 5.16643 10.8256
MLOC_26465 MLOC_26465 19.3476 29.5082 80.6432 15.7773 40.7817 52.8548 181.335 45.7087
MLOC_26478.1 MLOC_26478 0 0 0 0 6.25582 0 0 0
MLOC_26481.1 MLOC_26481 1.09793 1.11999 4.4222 1.21213 0.43199 2.48834 0.584879 0.971263
MLOC_26482.1 MLOC_26482 0.483879 0.338223 1.72064 0.716841 0 1.33296 0.776701 1.17745
MLOC_26492.1 MLOC_26492 0.0752385 0.0815369 0.424858 0.366065 0.25821 0.229836 0.223299 0.287267
MLOC_26495 MLOC_26495 56.3417 38.401 45.7391 41.5193 27.1512 6.09693 59.8077 10.0296
MLOC_2650 MLOC_2650 1.59887 1.80289 1.50901 0.638727 2.19622 3.15819 2.21759 2.82469
MLOC_26505.2 MLOC_26505 99.1785 51.0151 87.5807 148.044 63.418 80.7925 58.1764 45.7098
MLOC_2652.1 MLOC_2652 1.62378 0.546691 2.96095 0.972091 0.946444 1.66451 0.68536 1.06752
MLOC_26528.4 MLOC_26528 0.497892 0.0692835 0.303301 0.170394 0.826901 1.23588 0.987699 0.495436
MLOC_26534.1 MLOC_26534 11.045 21.9521 91.1111 51.1342 0.855936 2.66093 0.142848 5.12872
MLOC_26549.1 MLOC_26549 0.414431 0.26928 0.218165 0.270121 0.408996 0.640475 0.0761162 0.188347
MLOC_2655.1 MLOC_2655 12.0233 15.7457 30.8269 11.2575 10.3707 28.6008 66.2895 18.4855
MLOC_26551.1 MLOC_26551 3.05635e-06 0 0 0 0 0.505891 2.70125e-05 0
MLOC_26557.1 MLOC_26557 0 0.183673 0 1.89312 0 0 0.242188 0
MLOC_26558.1 MLOC_26558 16.0981 95.6145 77.3768 1.37099 40.4629 0.188317 17.4372 0.0641691
MLOC_26568.1 MLOC_26568 4.62856 2.13396 1.38735 3.8372 0.703786 5.06933 3.80835 1.74909
MLOC_26571 MLOC_26571 15.9545 6.48831 13.4737 53.4182 11.6932 23.1308 33.843 9.9762
MLOC_26577.1 MLOC_26577 36.2293 0.156944 0.727578 5667.58 0.24653 0.306829 0.00823343 0.105974
MLOC_26584.1 MLOC_26584 0.127501 0.60238 1.9636 0.194359 4.3897 0.067885 5.78329 0.114959
MLOC_26588.1 MLOC_26588 2.71842 1.62179 0.541894 7.50725 7.46518 1.83936 5.98362 1.77522
MLOC_26596.1 MLOC_26596 0.301467 0.13701 0.0676503 0.699769 0.156159 0.532923 0.113878 0.348089
MLOC_26619.1 MLOC_26619 1.61439 0.315298 0.291162 1.68717 0.640659 1.97879 2.66261 1.55062
MLOC_26623.1 MLOC_26623 0.303476 1.01846 0.917779 0 2.20003 1.3452 5.5441 0.804715
MLOC_26625.1 MLOC_26625 0 0 0.202401 0 0.2427 0.5727 0.416503 0.603821
MLOC_26628.1 MLOC_26628 36.8907 34.4073 34.0574 20.8216 16.5243 74.1585 16.2362 66.2717
MLOC_26632 MLOC_26632 2.66187 1.0469 2.10253 5.59036 1.23327 4.85162 11.1943 2.11227
MLOC_26641.1 MLOC_26641 20.1152 98.0471 58.3088 26.3903 16.2009 158.158 70.1419 46.9087
MLOC_26643.4 MLOC_26643 3.74107 4.34692 4.47362 1.2804 2.81985 6.08041 15.9304 4.30346
MLOC_26652.1 MLOC_26652 0.311972 0.204719 0.27137 1.05576 0.231126 0.319718 0.325563 0.237344
MLOC_26653 MLOC_26653 0.375628 2.93109 10.6256 2.00615 6.59999 3.63854 0.999872 2.15616
MLOC_26654.1 MLOC_26654 1.14988 0.997486 1.20267 1.35476 0.967202 4.15306 5.01033 1.61662
MLOC_26659 MLOC_26659 20.8698 8.23547 7.60413 20.6306 19.1097 19.2183 47.07 12.1609
MLOC_2666.1 MLOC_2666 3.20972 2.54669 2.5429 5.20422 1.80494 4.46286 9.15245 3.59883
MLOC_26663.1 MLOC_26663 0 0 0 1.37918 1.61932 0.258449 2.70105 0.318729
MLOC_26667 MLOC_26667 1.31105 0.849366 1.0193 1.03566 0.207038 0.208484 0.250746 0.161581
MLOC_26672.1 MLOC_26672 0.570396 0.357708 0.923295 0.419811 0.558639 0.483307 0.289631 0.217987
MLOC_26677 MLOC_26677 23.9663 24.4435 37.9279 38.4248 14.6409 32.441 130.771 22.2164
MLOC_26678.1 MLOC_26678 0.828057 1.33531 0.86946 6.48476 0.555297 1.11406 0.921495 0.32262
MLOC_26681.1 MLOC_26681 0 0.275904 0.0994466 0 21.7132 0 0 0.0452848
MLOC_26683 MLOC_26683 61.7061 48.6291 19.2121 11.6781 118.743 53.6265 256.244 43.1286
MLOC_26691.1 MLOC_26691 0.282072 0 0 0.850042 0.209248 0.320249 0.869356 0.20097
MLOC_26696.1 MLOC_26696 0.0690009 0.431416 0.990959 0.29203 0.146308 0.0637451 0.0145337 0.143322
MLOC_26706.1 MLOC_26706 0.108547 0 0 0.24957 0.0731371 0.109293 0.319337 0
MLOC_26715.1 MLOC_26715 0.107312 0 0 1.35189 0.444656 0.674939 0.730979 0.312037
MLOC_26717 MLOC_26717 303.299 125.142 323.944 279.107 41.4126 140.772 511.649 203.396
MLOC_26720.1 MLOC_26720 2.53156 0.767315 1.07918 2.02997 1.72901 3.27204 2.40676 1.4016
MLOC_26730.1 MLOC_26730 1.80777 30.8799 145.091 5.83457 28.7741 3.90989 7.47372 4.94423
MLOC_26732.1 MLOC_26732 1.2877 2.19745 11.2595 0 1.7669 4.8978 3.93106 3.31059
MLOC_26745.1 MLOC_26745 0.121158 0.10766 0 0 0 0.325704 1.55835 0
MLOC_2675.2 MLOC_2675 19.2268 6.96139 1.6235 3.17784 54.2384 4.40136 164.528 6.48245
MLOC_26759 MLOC_26759 17.4776 17.3238 13.6617 3.1469 14.0565 0.278939 107.453 0.410125
MLOC_26762 MLOC_26762 3.95378 2.20848 1.37806 5.98563 1.94973 11.7886 4.1404 4.2085
MLOC_26766.1 MLOC_26766 0.865702 0.436089 35.174 114.801 11.8534 1.41927 0 0
MLOC_26767 MLOC_26767 16.7114 52.0541 38.9129 10.0816 12.0979 120.603 52.5225 106.558
MLOC_26770.1 MLOC_26770 3.09539 9.91465 27.9441 2.95445 2.93276 4.31034 0.893585 6.6699
MLOC_26777 MLOC_26777 10.0931 8.70542 7.37705 20.0348 16.8941 35.0656 45.5051 15.2466
MLOC_26787.1 MLOC_26787 1.86989 1.50426 1.58763 1.42448 0.4055 1.41851 5.32135 1.06822
MLOC_2679 MLOC_2679 8.39334 6.92747 9.01203 3.69332 7.17593 56.2135 26.5573 30.1203
MLOC_26797.2 MLOC_26797 31.7173 36.4639 22.3392 12.0841 20.4042 110.924 191.261 67.6297
MLOC_2680.1 MLOC_2680 0.670452 0.945051 0.59967 3.40684 0.982398 4.43649 1.53382 1.43711
MLOC_26805.1 MLOC_26805 0.503925 0.76239 0.677408 1.15342 0.620398 1.31203 0.280445 0.472677
MLOC_26807 MLOC_26807 2.90966 3.01346 2.37404 1.92253 3.04269 3.94517 6.57491 4.14506
MLOC_26813.1 MLOC_26813 12.8879 10.7064 14.392 13.6486 8.4184 16.0511 50.8393 13.0774
MLOC_2682.1 MLOC_2682 4.46618 16.694 12.6063 0.107337 0.754811 0.0369888 3.27966 0.0330282
MLOC_26827.1 MLOC_26827 0.238683 0.147075 0.273148 0.314575 0.127087 0.451234 0.0551588 0.190335
MLOC_2683 MLOC_2683 1.9433 2.02461 1.71038 0.689635 2.91566 1.11035 2.52759 0.960886
MLOC_26843.1 MLOC_26843 4.78447 2.87592 7.80697 1.74589 0.250205 2.51331 7.71582 2.84226
MLOC_26846.1 MLOC_26846 52.2676 0 0.0655067 2.66431 0 0 0 0.0561623
MLOC_2685.1 MLOC_2685 23.4547 7.73728 6.55004 46.8438 16.3045 29.1328 30.7743 13.9019
MLOC_2686.1 MLOC_2686 10.7926 11.6071 13.8458 12.7952 6.14612 16.9605 19.1616 15.4348
MLOC_26864 MLOC_26864 0.510853 0.932656 0.538148 0 26.6018 0.479928 13.7568 0.179131
MLOC_26876.1 MLOC_26876 0.124816 0.0860747 0 0.250583 0 0.237137 0.0697726 0.136408
MLOC_26878 MLOC_26878 17.5243 10.103 17.8047 8.71922 1.69576 78.5355 21.1684 93.4506
MLOC_26887.1 MLOC_26887 0 0.331866 0.668982 0 0.290745 0.457886 0.615143 0.0865973
MLOC_26904.1 MLOC_26904 0 0 0.579802 0 34.3098 0 0.0725607 0
MLOC_26911 MLOC_26911 41.9407 12.3247 14.6872 69.6635 10.193 30.4193 77.904 16.1738
MLOC_26912.5 MLOC_26912 3.26073 0.0940804 0.518915 7.78649 0.497806 0 16.0388 0.0531977
MLOC_26917.1 MLOC_26917 1.38437 2.51529 4.57251 5.2707 0 2.55805 8.4889 2.08235
MLOC_26924.1 MLOC_26924 0.228875 0.699196 0 1.14252 0.323436 0.834469 0.285838 0.286205
MLOC_26925.1 MLOC_26925 5.38718 2.78804 3.68103 10.7379 3.11076 7.41305 10.2923 2.89557
MLOC_26926.1 MLOC_26926 0.615784 0.208435 0.347222 2.50395 0 0 0 0
MLOC_26937.1 MLOC_26937 5.17709 3.16926 2.34894 4.68977 2.36594 3.50624 6.41152 3.31728
MLOC_26940.1 MLOC_26940 0 2.13125 1.40305 0.225704 0 0.153727 0 0.2491
MLOC_26949.1 MLOC_26949 10.6346 0.116389 0 156.785 0 0 0 0.0527875
MLOC_2695.1 MLOC_2695 4.00321 1.76634 3.44111 2.68779 2.20622 58.538 0.488347 3.73947
MLOC_26957 MLOC_26957 21.4063 20.153 25.9727 22.1604 18.1931 28.2711 72.5645 21.0592
