gene	module	isHub
MLOC_10815	006_inf2FGH	TRUE
MLOC_1083.2	006_inf2FGH	TRUE
MLOC_10836	006_inf2FGH	TRUE
MLOC_10859.4	006_inf2FGH	TRUE
MLOC_10860.3	006_inf2FGH	TRUE
MLOC_10889	006_inf2FGH	TRUE
MLOC_109.1	006_inf2FGH	TRUE
MLOC_10989	006_inf2FGH	TRUE
MLOC_11002	006_inf2FGH	TRUE
MLOC_11008	006_inf2FGH	TRUE
MLOC_11038.2	006_inf2FGH	TRUE
MLOC_1104.2	006_inf2FGH	TRUE
MLOC_11045.3	006_inf2FGH	TRUE
MLOC_11046	006_inf2FGH	TRUE
MLOC_11078	006_inf2FGH	TRUE
MLOC_11107.1	006_inf2FGH	TRUE
MLOC_11122.1	006_inf2FGH	TRUE
MLOC_11149.1	006_inf2FGH	TRUE
MLOC_11195.1	006_inf2FGH	TRUE
MLOC_11206.1	006_inf2FGH	TRUE
MLOC_11230	006_inf2FGH	TRUE
MLOC_11248.2	006_inf2FGH	TRUE
MLOC_11249.1	006_inf2FGH	TRUE
MLOC_11265.2	006_inf2FGH	TRUE
MLOC_11268.2	006_inf2FGH	TRUE
MLOC_11274.1	006_inf2FGH	TRUE
MLOC_11295.1	006_inf2FGH	TRUE
MLOC_11299.2	006_inf2FGH	TRUE
MLOC_11310.6	006_inf2FGH	TRUE
MLOC_11330.2	006_inf2FGH	TRUE
MLOC_11341.2	006_inf2FGH	TRUE
MLOC_11348.2	006_inf2FGH	TRUE
MLOC_11367.1	006_inf2FGH	TRUE
MLOC_11400.1	006_inf2FGH	TRUE
MLOC_11415.2	006_inf2FGH	TRUE
MLOC_11430.1	006_inf2FGH	TRUE
MLOC_11435	006_inf2FGH	TRUE
MLOC_11451.1	006_inf2FGH	TRUE
MLOC_11462	006_inf2FGH	TRUE
MLOC_11475.3	006_inf2FGH	TRUE
MLOC_1148.1	006_inf2FGH	TRUE
MLOC_11500.1	006_inf2FGH	TRUE
MLOC_11536.2	006_inf2FGH	TRUE
MLOC_11560.1	006_inf2FGH	TRUE
MLOC_11566	006_inf2FGH	TRUE
MLOC_11593.1	006_inf2FGH	TRUE
MLOC_11606.4	006_inf2FGH	TRUE
MLOC_1163	006_inf2FGH	TRUE
MLOC_11642.1	006_inf2FGH	TRUE
MLOC_11645.3	006_inf2FGH	TRUE
MLOC_11647.1	006_inf2FGH	TRUE
MLOC_11659.3	006_inf2FGH	TRUE
MLOC_11755.1	006_inf2FGH	TRUE
MLOC_11764.1	006_inf2FGH	TRUE
MLOC_11792	006_inf2FGH	TRUE
MLOC_11804	006_inf2FGH	TRUE
MLOC_11813.2	006_inf2FGH	TRUE
MLOC_11832.1	006_inf2FGH	TRUE
MLOC_11839.1	006_inf2FGH	TRUE
MLOC_11872.2	006_inf2FGH	TRUE
MLOC_11874.1	006_inf2FGH	TRUE
MLOC_11892.1	006_inf2FGH	TRUE
MLOC_11906.1	006_inf2FGH	TRUE
MLOC_11911.1	006_inf2FGH	TRUE
MLOC_11938.1	006_inf2FGH	TRUE
MLOC_11952.1	006_inf2FGH	TRUE
MLOC_11954	006_inf2FGH	TRUE
MLOC_11986.4	006_inf2FGH	TRUE
MLOC_11988.1	006_inf2FGH	TRUE
MLOC_12000.2	006_inf2FGH	TRUE
MLOC_12040	006_inf2FGH	TRUE
MLOC_12052.2	006_inf2FGH	TRUE
MLOC_12054.1	006_inf2FGH	TRUE
MLOC_12057	006_inf2FGH	TRUE
MLOC_12066.3	006_inf2FGH	TRUE
MLOC_12085.1	006_inf2FGH	TRUE
MLOC_12094	006_inf2FGH	TRUE
MLOC_12102	006_inf2FGH	TRUE
MLOC_12106	006_inf2FGH	TRUE
MLOC_12108.2	006_inf2FGH	TRUE
MLOC_12127.1	006_inf2FGH	TRUE
MLOC_12130.4	006_inf2FGH	TRUE
MLOC_12135	006_inf2FGH	TRUE
MLOC_12144.1	006_inf2FGH	TRUE
MLOC_12146.1	006_inf2FGH	TRUE
MLOC_12156.1	006_inf2FGH	TRUE
MLOC_12163.1	006_inf2FGH	TRUE
MLOC_12166.1	006_inf2FGH	TRUE
MLOC_12169.1	006_inf2FGH	TRUE
MLOC_12182.1	006_inf2FGH	TRUE
MLOC_12190	006_inf2FGH	TRUE
MLOC_12194	006_inf2FGH	TRUE
MLOC_12216.1	006_inf2FGH	TRUE
MLOC_12281.4	006_inf2FGH	TRUE
MLOC_12286	006_inf2FGH	TRUE
MLOC_12292	006_inf2FGH	TRUE
MLOC_12311.1	006_inf2FGH	TRUE
MLOC_12321.3	006_inf2FGH	TRUE
MLOC_12333.3	006_inf2FGH	TRUE
MLOC_12353.3	006_inf2FGH	TRUE
MLOC_12389.2	006_inf2FGH	TRUE
MLOC_12393.4	006_inf2FGH	TRUE
MLOC_12407.1	006_inf2FGH	TRUE
MLOC_12442.2	006_inf2FGH	TRUE
MLOC_12446	006_inf2FGH	TRUE
MLOC_12452.2	006_inf2FGH	TRUE
MLOC_12468.1	006_inf2FGH	TRUE
MLOC_12495	006_inf2FGH	TRUE
MLOC_12513	006_inf2FGH	TRUE
MLOC_12515.3	006_inf2FGH	TRUE
MLOC_12540	006_inf2FGH	TRUE
MLOC_12549.2	006_inf2FGH	TRUE
MLOC_12582	006_inf2FGH	TRUE
MLOC_12611	006_inf2FGH	TRUE
MLOC_12612.3	006_inf2FGH	TRUE
MLOC_12637.2	006_inf2FGH	TRUE
MLOC_12654.2	006_inf2FGH	TRUE
MLOC_12687.1	006_inf2FGH	TRUE
MLOC_127	006_inf2FGH	TRUE
MLOC_12700.1	006_inf2FGH	TRUE
MLOC_12718.1	006_inf2FGH	TRUE
MLOC_12725	006_inf2FGH	TRUE
MLOC_12731.1	006_inf2FGH	TRUE
MLOC_12736.1	006_inf2FGH	TRUE
MLOC_12767.1	006_inf2FGH	TRUE
MLOC_12783.1	006_inf2FGH	TRUE
MLOC_12786.1	006_inf2FGH	TRUE
MLOC_12803.1	006_inf2FGH	TRUE
MLOC_12811	006_inf2FGH	TRUE
MLOC_1282.1	006_inf2FGH	TRUE
MLOC_12827.3	006_inf2FGH	TRUE
MLOC_12829	006_inf2FGH	TRUE
MLOC_12838.1	006_inf2FGH	TRUE
MLOC_1290.1	006_inf2FGH	TRUE
MLOC_12901.2	006_inf2FGH	TRUE
MLOC_12905.1	006_inf2FGH	TRUE
MLOC_12916.1	006_inf2FGH	TRUE
MLOC_12940.1	006_inf2FGH	TRUE
MLOC_12942.1	006_inf2FGH	TRUE
MLOC_12949	006_inf2FGH	TRUE
MLOC_12950.1	006_inf2FGH	TRUE
MLOC_12960.1	006_inf2FGH	TRUE
MLOC_12964.2	006_inf2FGH	TRUE
MLOC_12978.1	006_inf2FGH	TRUE
MLOC_12979.3	006_inf2FGH	TRUE
MLOC_13006.1	006_inf2FGH	TRUE
MLOC_13032.1	006_inf2FGH	TRUE
MLOC_13033.3	006_inf2FGH	TRUE
MLOC_13034.8	006_inf2FGH	TRUE
MLOC_13050	006_inf2FGH	TRUE
MLOC_13072.2	006_inf2FGH	TRUE
MLOC_13076.1	006_inf2FGH	TRUE
MLOC_13112.2	006_inf2FGH	TRUE
MLOC_13125.1	006_inf2FGH	TRUE
MLOC_13152	006_inf2FGH	TRUE
MLOC_13154.1	006_inf2FGH	TRUE
MLOC_13158	006_inf2FGH	TRUE
MLOC_13173.1	006_inf2FGH	TRUE
MLOC_13176.1	006_inf2FGH	TRUE
MLOC_13179.1	006_inf2FGH	TRUE
MLOC_13188.2	006_inf2FGH	TRUE
MLOC_13192.1	006_inf2FGH	TRUE
MLOC_13209.1	006_inf2FGH	TRUE
MLOC_13256.2	006_inf2FGH	TRUE
MLOC_13285	006_inf2FGH	TRUE
MLOC_13299.7	006_inf2FGH	TRUE
MLOC_13310.1	006_inf2FGH	TRUE
MLOC_13316.1	006_inf2FGH	TRUE
MLOC_13317	006_inf2FGH	TRUE
MLOC_13331.1	006_inf2FGH	TRUE
MLOC_13339.1	006_inf2FGH	TRUE
MLOC_13342.2	006_inf2FGH	TRUE
MLOC_13368.1	006_inf2FGH	TRUE
MLOC_13376	006_inf2FGH	TRUE
MLOC_13377.3	006_inf2FGH	TRUE
MLOC_13383.1	006_inf2FGH	TRUE
MLOC_13385.6	006_inf2FGH	TRUE
MLOC_13390.2	006_inf2FGH	TRUE
MLOC_13417.3	006_inf2FGH	TRUE
MLOC_13446.1	006_inf2FGH	TRUE
MLOC_13448.1	006_inf2FGH	TRUE
MLOC_13453.1	006_inf2FGH	TRUE
MLOC_13459.2	006_inf2FGH	TRUE
MLOC_13473	006_inf2FGH	TRUE
MLOC_13481.1	006_inf2FGH	TRUE
MLOC_13505.1	006_inf2FGH	TRUE
MLOC_13506.1	006_inf2FGH	TRUE
MLOC_13554.5	006_inf2FGH	TRUE
MLOC_13594	006_inf2FGH	TRUE
MLOC_13606.1	006_inf2FGH	TRUE
MLOC_1367.1	006_inf2FGH	TRUE
MLOC_13677.1	006_inf2FGH	TRUE
MLOC_13770.2	006_inf2FGH	TRUE
MLOC_13785	006_inf2FGH	TRUE
MLOC_13808.1	006_inf2FGH	TRUE
MLOC_13859.1	006_inf2FGH	TRUE
MLOC_13875	006_inf2FGH	TRUE
MLOC_13876	006_inf2FGH	TRUE
MLOC_13884.4	006_inf2FGH	TRUE
MLOC_13886.1	006_inf2FGH	TRUE
MLOC_13898.1	006_inf2FGH	TRUE
MLOC_13899.2	006_inf2FGH	TRUE
MLOC_13926.1	006_inf2FGH	TRUE
MLOC_13929.2	006_inf2FGH	TRUE
MLOC_1393.1	006_inf2FGH	TRUE
MLOC_13931.2	006_inf2FGH	TRUE
MLOC_13962.1	006_inf2FGH	TRUE
MLOC_13987.1	006_inf2FGH	TRUE
MLOC_13997.1	006_inf2FGH	TRUE
MLOC_14005	006_inf2FGH	TRUE
MLOC_14048	006_inf2FGH	TRUE
MLOC_14127	006_inf2FGH	TRUE
MLOC_14132.1	006_inf2FGH	TRUE
MLOC_14146.2	006_inf2FGH	TRUE
MLOC_14151	006_inf2FGH	TRUE
MLOC_14230.1	006_inf2FGH	TRUE
MLOC_14236.4	006_inf2FGH	TRUE
MLOC_14248.1	006_inf2FGH	TRUE
MLOC_14273	006_inf2FGH	TRUE
MLOC_14288.1	006_inf2FGH	TRUE
MLOC_14316.1	006_inf2FGH	TRUE
MLOC_14340.1	006_inf2FGH	TRUE
MLOC_14363.1	006_inf2FGH	TRUE
MLOC_14395	006_inf2FGH	TRUE
MLOC_1443.2	006_inf2FGH	TRUE
MLOC_14431.1	006_inf2FGH	TRUE
MLOC_14461.1	006_inf2FGH	TRUE
MLOC_14489.2	006_inf2FGH	TRUE
MLOC_14530	006_inf2FGH	TRUE
MLOC_14543	006_inf2FGH	TRUE
MLOC_14558	006_inf2FGH	TRUE
MLOC_14565.2	006_inf2FGH	TRUE
MLOC_14605.1	006_inf2FGH	TRUE
MLOC_14628	006_inf2FGH	TRUE
MLOC_14639	006_inf2FGH	TRUE
MLOC_14640	006_inf2FGH	TRUE
MLOC_14644.1	006_inf2FGH	TRUE
MLOC_14658	006_inf2FGH	TRUE
MLOC_14666	006_inf2FGH	TRUE
MLOC_14671.1	006_inf2FGH	TRUE
MLOC_14717.1	006_inf2FGH	TRUE
MLOC_14744.1	006_inf2FGH	TRUE
MLOC_14746	006_inf2FGH	TRUE
MLOC_14763.1	006_inf2FGH	TRUE
MLOC_14772	006_inf2FGH	TRUE
MLOC_14794	006_inf2FGH	TRUE
MLOC_14838.2	006_inf2FGH	TRUE
MLOC_14855.2	006_inf2FGH	TRUE
MLOC_14859.1	006_inf2FGH	TRUE
MLOC_14862.1	006_inf2FGH	TRUE
MLOC_14879.3	006_inf2FGH	TRUE
MLOC_14881	006_inf2FGH	TRUE
MLOC_14920.1	006_inf2FGH	TRUE
MLOC_14924	006_inf2FGH	TRUE
MLOC_14939.1	006_inf2FGH	TRUE
MLOC_14997.1	006_inf2FGH	TRUE
MLOC_15004	006_inf2FGH	TRUE
MLOC_15011.1	006_inf2FGH	TRUE
MLOC_15014.2	006_inf2FGH	TRUE
MLOC_15015.1	006_inf2FGH	TRUE
MLOC_15049	006_inf2FGH	TRUE
MLOC_15055	006_inf2FGH	TRUE
MLOC_15059	006_inf2FGH	TRUE
MLOC_15067	006_inf2FGH	TRUE
MLOC_15081.1	006_inf2FGH	TRUE
MLOC_15087.1	006_inf2FGH	TRUE
MLOC_15094	006_inf2FGH	TRUE
MLOC_15145.2	006_inf2FGH	TRUE
MLOC_15155.2	006_inf2FGH	TRUE
MLOC_15161	006_inf2FGH	TRUE
MLOC_15166.1	006_inf2FGH	TRUE
MLOC_15169.1	006_inf2FGH	TRUE
MLOC_1517	006_inf2FGH	TRUE
MLOC_15247.1	006_inf2FGH	TRUE
MLOC_15249.5	006_inf2FGH	TRUE
MLOC_15265	006_inf2FGH	TRUE
MLOC_1529.1	006_inf2FGH	TRUE
MLOC_1532.1	006_inf2FGH	TRUE
MLOC_15360.1	006_inf2FGH	TRUE
MLOC_15380	006_inf2FGH	TRUE
MLOC_15392	006_inf2FGH	TRUE
MLOC_15415.1	006_inf2FGH	TRUE
MLOC_15442	006_inf2FGH	TRUE
MLOC_15446.1	006_inf2FGH	TRUE
MLOC_15454.1	006_inf2FGH	TRUE
MLOC_15455.2	006_inf2FGH	TRUE
MLOC_15506.2	006_inf2FGH	TRUE
MLOC_15524.3	006_inf2FGH	TRUE
MLOC_15553.1	006_inf2FGH	TRUE
MLOC_15557.1	006_inf2FGH	TRUE
MLOC_15570	006_inf2FGH	TRUE
MLOC_15577.2	006_inf2FGH	TRUE
MLOC_15638.1	006_inf2FGH	TRUE
MLOC_15650.1	006_inf2FGH	TRUE
MLOC_15654.3	006_inf2FGH	TRUE
MLOC_15664	006_inf2FGH	TRUE
MLOC_15672	006_inf2FGH	TRUE
MLOC_15676.1	006_inf2FGH	TRUE
MLOC_15695.1	006_inf2FGH	TRUE
MLOC_15700	006_inf2FGH	TRUE
MLOC_15705.2	006_inf2FGH	TRUE
MLOC_15706.1	006_inf2FGH	TRUE
MLOC_15720	006_inf2FGH	TRUE
MLOC_15724.2	006_inf2FGH	TRUE
MLOC_15787.2	006_inf2FGH	TRUE
MLOC_15788.2	006_inf2FGH	TRUE
MLOC_15791.1	006_inf2FGH	TRUE
MLOC_15798.1	006_inf2FGH	TRUE
MLOC_15835	006_inf2FGH	TRUE
MLOC_15842.1	006_inf2FGH	TRUE
MLOC_15858.1	006_inf2FGH	TRUE
MLOC_15914	006_inf2FGH	TRUE
MLOC_15998.1	006_inf2FGH	TRUE
MLOC_16000.1	006_inf2FGH	TRUE
MLOC_16021	006_inf2FGH	TRUE
MLOC_16047	006_inf2FGH	TRUE
MLOC_16055	006_inf2FGH	TRUE
MLOC_1607.2	006_inf2FGH	TRUE
MLOC_16084	006_inf2FGH	TRUE
MLOC_16136.2	006_inf2FGH	TRUE
MLOC_16143.2	006_inf2FGH	TRUE
MLOC_16145	006_inf2FGH	TRUE
MLOC_16156.2	006_inf2FGH	TRUE
MLOC_16188.1	006_inf2FGH	TRUE
MLOC_16201.1	006_inf2FGH	TRUE
MLOC_16202.1	006_inf2FGH	TRUE
MLOC_16203	006_inf2FGH	TRUE
MLOC_16233.2	006_inf2FGH	TRUE
MLOC_16248.1	006_inf2FGH	TRUE
MLOC_16296.2	006_inf2FGH	TRUE
MLOC_16303.1	006_inf2FGH	TRUE
MLOC_16375.1	006_inf2FGH	TRUE
MLOC_16389.1	006_inf2FGH	TRUE
MLOC_16398.2	006_inf2FGH	TRUE
MLOC_16402.1	006_inf2FGH	TRUE
MLOC_16408.1	006_inf2FGH	TRUE
MLOC_16480.2	006_inf2FGH	TRUE
MLOC_16485.1	006_inf2FGH	TRUE
MLOC_16499.1	006_inf2FGH	TRUE
MLOC_16526.1	006_inf2FGH	TRUE
MLOC_16544.2	006_inf2FGH	TRUE
MLOC_16577	006_inf2FGH	TRUE
MLOC_16591.2	006_inf2FGH	TRUE
MLOC_16609	006_inf2FGH	TRUE
MLOC_1663.1	006_inf2FGH	TRUE
MLOC_16632	006_inf2FGH	TRUE
MLOC_16634.1	006_inf2FGH	TRUE
MLOC_16636	006_inf2FGH	TRUE
MLOC_16658	006_inf2FGH	TRUE
MLOC_16682	006_inf2FGH	TRUE
MLOC_16693.3	006_inf2FGH	TRUE
MLOC_16737.1	006_inf2FGH	TRUE
MLOC_16761.1	006_inf2FGH	TRUE
MLOC_16827	006_inf2FGH	TRUE
MLOC_16828.4	006_inf2FGH	TRUE
MLOC_16853	006_inf2FGH	TRUE
MLOC_16863.1	006_inf2FGH	TRUE
MLOC_16889	006_inf2FGH	TRUE
MLOC_16913.1	006_inf2FGH	TRUE
MLOC_16924.1	006_inf2FGH	TRUE
MLOC_16969.1	006_inf2FGH	TRUE
MLOC_1701	006_inf2FGH	TRUE
MLOC_17010.1	006_inf2FGH	TRUE
MLOC_17012	006_inf2FGH	TRUE
MLOC_17022.2	006_inf2FGH	TRUE
MLOC_17056	006_inf2FGH	TRUE
MLOC_17059	006_inf2FGH	TRUE
MLOC_17090.1	006_inf2FGH	TRUE
MLOC_17093.5	006_inf2FGH	TRUE
MLOC_17102.1	006_inf2FGH	TRUE
MLOC_17120.1	006_inf2FGH	TRUE
MLOC_17133.2	006_inf2FGH	TRUE
MLOC_17139.2	006_inf2FGH	TRUE
MLOC_17140	006_inf2FGH	TRUE
MLOC_17150.2	006_inf2FGH	TRUE
MLOC_17168	006_inf2FGH	TRUE
MLOC_17175.2	006_inf2FGH	TRUE
MLOC_17211.14	006_inf2FGH	TRUE
MLOC_17216.3	006_inf2FGH	TRUE
MLOC_17260.2	006_inf2FGH	TRUE
MLOC_17280.1	006_inf2FGH	TRUE
MLOC_17308.1	006_inf2FGH	TRUE
MLOC_17311.1	006_inf2FGH	TRUE
MLOC_17320.1	006_inf2FGH	TRUE
MLOC_17348	006_inf2FGH	TRUE
MLOC_17359.1	006_inf2FGH	TRUE
MLOC_17360	006_inf2FGH	TRUE
MLOC_17417.1	006_inf2FGH	TRUE
MLOC_17433	006_inf2FGH	TRUE
MLOC_1744.1	006_inf2FGH	TRUE
MLOC_17457.1	006_inf2FGH	TRUE
MLOC_17477.1	006_inf2FGH	TRUE
MLOC_17513.1	006_inf2FGH	TRUE
MLOC_17519.2	006_inf2FGH	TRUE
MLOC_17542.2	006_inf2FGH	TRUE
MLOC_17569.2	006_inf2FGH	TRUE
MLOC_17577	006_inf2FGH	TRUE
MLOC_1758.1	006_inf2FGH	TRUE
MLOC_17595.1	006_inf2FGH	TRUE
MLOC_1760.1	006_inf2FGH	TRUE
MLOC_17603.1	006_inf2FGH	TRUE
MLOC_17642.1	006_inf2FGH	TRUE
MLOC_17646.5	006_inf2FGH	TRUE
MLOC_17676.1	006_inf2FGH	TRUE
MLOC_17692	006_inf2FGH	TRUE
MLOC_17764.1	006_inf2FGH	TRUE
MLOC_17767.2	006_inf2FGH	TRUE
MLOC_17769.1	006_inf2FGH	TRUE
MLOC_17791	006_inf2FGH	TRUE
MLOC_17792.1	006_inf2FGH	TRUE
MLOC_17819	006_inf2FGH	TRUE
MLOC_17853.2	006_inf2FGH	TRUE
MLOC_17870.1	006_inf2FGH	TRUE
MLOC_17879	006_inf2FGH	TRUE
MLOC_17927	006_inf2FGH	TRUE
MLOC_17939	006_inf2FGH	TRUE
MLOC_17953.9	006_inf2FGH	TRUE
MLOC_17956.6	006_inf2FGH	TRUE
MLOC_17981.1	006_inf2FGH	TRUE
MLOC_18047.2	006_inf2FGH	TRUE
MLOC_18099.1	006_inf2FGH	TRUE
MLOC_181.1	006_inf2FGH	TRUE
MLOC_18118.1	006_inf2FGH	TRUE
MLOC_18131.1	006_inf2FGH	TRUE
MLOC_18137.3	006_inf2FGH	TRUE
MLOC_18194.1	006_inf2FGH	TRUE
MLOC_18229.2	006_inf2FGH	TRUE
MLOC_18267.2	006_inf2FGH	TRUE
MLOC_18272	006_inf2FGH	TRUE
MLOC_18288.1	006_inf2FGH	TRUE
MLOC_18292.1	006_inf2FGH	TRUE
MLOC_18322.1	006_inf2FGH	TRUE
MLOC_18339	006_inf2FGH	TRUE
MLOC_18343.1	006_inf2FGH	TRUE
MLOC_18346.1	006_inf2FGH	TRUE
MLOC_18370.2	006_inf2FGH	TRUE
MLOC_18371	006_inf2FGH	TRUE
MLOC_18401	006_inf2FGH	TRUE
MLOC_18433.1	006_inf2FGH	TRUE
MLOC_18435.1	006_inf2FGH	TRUE
MLOC_18441	006_inf2FGH	TRUE
MLOC_18466.1	006_inf2FGH	TRUE
MLOC_18490.1	006_inf2FGH	TRUE
MLOC_18521.1	006_inf2FGH	TRUE
MLOC_18570	006_inf2FGH	TRUE
MLOC_18589.1	006_inf2FGH	TRUE
MLOC_18610.1	006_inf2FGH	TRUE
MLOC_18677	006_inf2FGH	TRUE
MLOC_18704.1	006_inf2FGH	TRUE
MLOC_18705	006_inf2FGH	TRUE
MLOC_18714.1	006_inf2FGH	TRUE
MLOC_18725	006_inf2FGH	TRUE
MLOC_18767.1	006_inf2FGH	TRUE
MLOC_18813.1	006_inf2FGH	TRUE
MLOC_18827.1	006_inf2FGH	TRUE
MLOC_18880.1	006_inf2FGH	TRUE
MLOC_18881.1	006_inf2FGH	TRUE
MLOC_18907.1	006_inf2FGH	TRUE
MLOC_18927	006_inf2FGH	TRUE
MLOC_18963.2	006_inf2FGH	TRUE
MLOC_18997	006_inf2FGH	TRUE
MLOC_18998	006_inf2FGH	TRUE
MLOC_19040	006_inf2FGH	TRUE
MLOC_19056.2	006_inf2FGH	TRUE
MLOC_19093.1	006_inf2FGH	TRUE
MLOC_19100.2	006_inf2FGH	TRUE
MLOC_19109.1	006_inf2FGH	TRUE
MLOC_19129.2	006_inf2FGH	TRUE
MLOC_19158.1	006_inf2FGH	TRUE
MLOC_19166.3	006_inf2FGH	TRUE
MLOC_19181.1	006_inf2FGH	TRUE
MLOC_19187.3	006_inf2FGH	TRUE
MLOC_19233.3	006_inf2FGH	TRUE
MLOC_19293.2	006_inf2FGH	TRUE
MLOC_19318.1	006_inf2FGH	TRUE
MLOC_19335	006_inf2FGH	TRUE
MLOC_19372	006_inf2FGH	TRUE
MLOC_19401.1	006_inf2FGH	TRUE
MLOC_19422.5	006_inf2FGH	TRUE
MLOC_19453.1	006_inf2FGH	TRUE
MLOC_19464.1	006_inf2FGH	TRUE
MLOC_19512.1	006_inf2FGH	TRUE
MLOC_19525	006_inf2FGH	TRUE
MLOC_19533.1	006_inf2FGH	TRUE
MLOC_19597.1	006_inf2FGH	TRUE
MLOC_19609	006_inf2FGH	TRUE
MLOC_19654	006_inf2FGH	TRUE
MLOC_19685	006_inf2FGH	TRUE
MLOC_19686.5	006_inf2FGH	TRUE
MLOC_19713	006_inf2FGH	TRUE
MLOC_19715	006_inf2FGH	TRUE
MLOC_19762.1	006_inf2FGH	TRUE
MLOC_19764.2	006_inf2FGH	TRUE
MLOC_19803	006_inf2FGH	TRUE
MLOC_19806.1	006_inf2FGH	TRUE
MLOC_19846.9	006_inf2FGH	TRUE
MLOC_19889	006_inf2FGH	TRUE
MLOC_19908.1	006_inf2FGH	TRUE
MLOC_19934.1	006_inf2FGH	TRUE
MLOC_19949.9	006_inf2FGH	TRUE
MLOC_19955.1	006_inf2FGH	TRUE
MLOC_2007.1	006_inf2FGH	TRUE
MLOC_20085	006_inf2FGH	TRUE
MLOC_20134.2	006_inf2FGH	TRUE
MLOC_20166.1	006_inf2FGH	TRUE
MLOC_20199	006_inf2FGH	TRUE
MLOC_20230.1	006_inf2FGH	TRUE
MLOC_20336.1	006_inf2FGH	TRUE
MLOC_20384.3	006_inf2FGH	TRUE
MLOC_20390.2	006_inf2FGH	TRUE
MLOC_20396	006_inf2FGH	TRUE
MLOC_20410	006_inf2FGH	TRUE
MLOC_20424.1	006_inf2FGH	TRUE
MLOC_20438	006_inf2FGH	TRUE
MLOC_20469.1	006_inf2FGH	TRUE
MLOC_20518.1	006_inf2FGH	TRUE
MLOC_20525	006_inf2FGH	TRUE
MLOC_20541.1	006_inf2FGH	TRUE
MLOC_2058.1	006_inf2FGH	TRUE
MLOC_20665	006_inf2FGH	TRUE
MLOC_20673.1	006_inf2FGH	TRUE
MLOC_20674.1	006_inf2FGH	TRUE
MLOC_20776.1	006_inf2FGH	TRUE
MLOC_20791	006_inf2FGH	TRUE
MLOC_20810	006_inf2FGH	TRUE
MLOC_20862.1	006_inf2FGH	TRUE
MLOC_20865	006_inf2FGH	TRUE
MLOC_20891.1	006_inf2FGH	TRUE
MLOC_20922.16	006_inf2FGH	TRUE
MLOC_20947	006_inf2FGH	TRUE
MLOC_2097.1	006_inf2FGH	TRUE
MLOC_21009.1	006_inf2FGH	TRUE
MLOC_21017	006_inf2FGH	TRUE
MLOC_21029	006_inf2FGH	TRUE
MLOC_21037.2	006_inf2FGH	TRUE
MLOC_21045	006_inf2FGH	TRUE
MLOC_21046	006_inf2FGH	TRUE
MLOC_21047.6	006_inf2FGH	TRUE
MLOC_21064.1	006_inf2FGH	TRUE
MLOC_21074.1	006_inf2FGH	TRUE
MLOC_21080	006_inf2FGH	TRUE
MLOC_21134.1	006_inf2FGH	TRUE
MLOC_21137.1	006_inf2FGH	TRUE
MLOC_21194.2	006_inf2FGH	TRUE
MLOC_21199	006_inf2FGH	TRUE
MLOC_21247.3	006_inf2FGH	TRUE
MLOC_21273	006_inf2FGH	TRUE
MLOC_21320.3	006_inf2FGH	TRUE
MLOC_21372.4	006_inf2FGH	TRUE
MLOC_21397.2	006_inf2FGH	TRUE
MLOC_21411.3	006_inf2FGH	TRUE
MLOC_21432.2	006_inf2FGH	TRUE
MLOC_21512.1	006_inf2FGH	TRUE
MLOC_21543.1	006_inf2FGH	TRUE
MLOC_21567.1	006_inf2FGH	TRUE
MLOC_21568	006_inf2FGH	TRUE
MLOC_21614.2	006_inf2FGH	TRUE
MLOC_21622.1	006_inf2FGH	TRUE
MLOC_2164.1	006_inf2FGH	TRUE
MLOC_21648.1	006_inf2FGH	TRUE
MLOC_21667.1	006_inf2FGH	TRUE
MLOC_21671	006_inf2FGH	TRUE
MLOC_21687.1	006_inf2FGH	TRUE
MLOC_2171.1	006_inf2FGH	TRUE
MLOC_21744.1	006_inf2FGH	TRUE
MLOC_21759.1	006_inf2FGH	TRUE
MLOC_2180.1	006_inf2FGH	TRUE
MLOC_21858	006_inf2FGH	TRUE
MLOC_21902	006_inf2FGH	TRUE
MLOC_21919.1	006_inf2FGH	TRUE
MLOC_21993.1	006_inf2FGH	TRUE
MLOC_22000	006_inf2FGH	TRUE
MLOC_22006	006_inf2FGH	TRUE
MLOC_22034	006_inf2FGH	TRUE
MLOC_22050.2	006_inf2FGH	TRUE
MLOC_22066.1	006_inf2FGH	TRUE
MLOC_22080	006_inf2FGH	TRUE
MLOC_22101.2	006_inf2FGH	TRUE
MLOC_2218.1	006_inf2FGH	TRUE
MLOC_22192.1	006_inf2FGH	TRUE
MLOC_22255	006_inf2FGH	TRUE
MLOC_22256.3	006_inf2FGH	TRUE
MLOC_22264.1	006_inf2FGH	TRUE
MLOC_22265.1	006_inf2FGH	TRUE
MLOC_22285.4	006_inf2FGH	TRUE
MLOC_22291.1	006_inf2FGH	TRUE
MLOC_22297	006_inf2FGH	TRUE
MLOC_22301	006_inf2FGH	TRUE
MLOC_22570	006_inf2FGH	TRUE
MLOC_22581	006_inf2FGH	TRUE
MLOC_22596.8	006_inf2FGH	TRUE
MLOC_22599.3	006_inf2FGH	TRUE
MLOC_22631.1	006_inf2FGH	TRUE
MLOC_22753.1	006_inf2FGH	TRUE
MLOC_22756.1	006_inf2FGH	TRUE
MLOC_22815	006_inf2FGH	TRUE
MLOC_2294	006_inf2FGH	TRUE
